61,61,61,61,61,61,61,61,61,61,62,59,59,60,61,61,61,61,61,61,61,61,61,61,
83,84,61,61,61,61,61,83,84,61,62,59,59,60,61,61,61,83,84,61,61,61,83,84,
61,61,61,83,84,61,61,61,61,61,62,59,59,60,83,84,61,61,61,83,84,61,61,61
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,0,
0,0,0,176,0,67,68,0,67,68,0,95,95,0,0,67,68,0,67,68,0,0,0,0,
0,67,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,
0,0,0,97,98,98,98,98,98,98,114,e7,e7,130,98,98,98,98,98,98,99,0,67,68,
0,0,0,113,0,0,0,0,0,160,0,128,0,63,160,0,0,0,0,0,115,0,0,0,
67,68,0,113,0,92,0,0,0,160,0,128,160,e6,160,0,0,0,0,92,115,0,0,0,
0,0,0,113,0,0,0,28,29,30,0,0,112,176,160,0,71,0,0,0,115,0,67,68,
0,0,0,113,0,0,0,0,0,160,144,144,112,0,87,0,0,0,0,0,115,0,0,0,
67,68,0,113,0,0,71,176,0,87,0,e7,112,0,160,0,0,0,71,0,115,0,67,68,
0,0,0,113,87,0,0,0,e6,160,160,80,112,0,92,0,0,0,0,0,115,0,0,0,
0,0,0,145,63,0,0,0,0,0,0,128,112,0,160,0,112,112,112,112,147,0,0,0,
0,0,0,e7,80,144,144,144,e7,144,144,128,176,144,144,e7,144,144,63,e6,e7,0,95,0,
0,0,0,e7,144,144,144,112,0,0,0,0,112,0,0,128,0,0,0,0,e7,0,95,0,
0,0,0,146,0,0,0,112,0,0,0,0,112,0,0,0,0,0,0,0,148,0,0,0,
0,0,0,113,0,92,0,e7,71,0,0,0,112,0,92,0,0,87,0,0,115,0,67,68,
67,68,0,113,0,e6,160,80,144,144,144,112,144,144,144,144,e7,0,0,0,115,0,0,0,
0,0,0,113,0,128,0,63,0,87,0,112,128,0,0,0,0,0,0,71,115,0,67,68,
0,0,0,113,71,128,0,0,0,0,0,e7,128,0,0,71,0,0,0,0,115,0,0,0,
67,68,0,113,0,128,0,71,0,0,176,80,128,0,0,0,0,0,87,0,115,67,68,0,
0,0,0,113,0,128,160,160,160,160,160,160,80,63,0,0,0,0,0,0,115,0,0,0,
0,0,0,129,98,98,98,98,98,98,114,e7,e7,130,98,98,98,98,98,98,131,0,0,0,
67,68,0,0,0,0,0,67,68,0,0,0,0,0,0,0,0,67,68,0,0,176,67,68,
0,0,176,67,68,0,43,0,0,0,0,95,95,0,67,68,0,0,0,67,68,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1
0,0,0,0,0,51,52,0,51,52,0,0,0,0,0,51,52,0,51,52,0,0,0,0,
0,51,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,52,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,12,13,14,0,0,0,0,0,0,0,0,0,0,0,0,51,52,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,52,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,52,
51,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,52,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,52,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,52,0,0,0,0,0,51,52,0,0,0,0,0,0,0,0,51,52,0,0,0,51,52,
0,0,0,51,52,0,0,0,0,0,0,0,0,0,51,52,0,0,0,51,52,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
