0,0,0,0,250,250,235,265,265,265,265,265,265,265,265,236,248,248,0,0,0,0,
265,265,265,265,266,250,250,0,235,265,265,265,265,236,0,248,248,264,265,265,265,265,
265,265,265,265,265,266,250,0,250,235,265,265,236,248,0,248,264,265,265,265,265,265,
265,265,265,265,265,265,266,0,250,250,95,95,248,248,0,264,265,265,265,265,265,265,
0,0,0,0,0,0,0,0,250,250,e13,e13,248,248,0,0,0,0,0,0,0,0,
265,265,265,265,265,265,265,265,266,250,176,176,248,264,265,265,265,265,265,265,265,265,
265,265,265,265,265,265,265,265,265,266,e13,e13,264,265,265,265,265,265,265,265,265,265,
0,0,230,231,0,0,230,231,168,0,0,0,0,218,230,231,0,0,230,231,0,0,
230,231,0,0,230,231,0,0,187,0,e13,e13,0,185,0,0,230,231,0,0,230,231,
0,0,230,231,0,0,230,231,187,0,0,0,0,185,230,231,0,0,230,231,0,0,
230,231,0,0,230,231,0,0,187,e13,63,63,e13,185,0,0,230,231,0,0,230,231,
0,0,230,231,0,0,230,231,187,0,0,0,0,185,230,231,0,0,230,231,0,0,
230,231,0,0,230,231,0,0,187,0,e13,e13,0,185,0,0,230,231,0,0,230,231,
0,0,230,231,0,0,230,231,187,0,0,0,0,185,230,231,0,0,230,231,0,0,
230,231,0,0,230,231,0,0,187,e13,63,63,e13,185,0,0,230,231,0,0,230,231,
0,0,230,231,0,0,230,231,187,0,0,0,0,185,230,231,0,0,230,231,0,0,
230,231,0,0,230,231,0,0,187,0,e13,e13,0,185,0,0,230,231,0,0,230,231,
0,0,230,231,0,0,230,231,187,0,0,0,0,185,230,231,0,0,230,231,0,0,
230,231,0,0,230,231,0,0,187,e13,63,63,e13,185,0,0,230,231,0,0,230,231,
0,0,230,231,0,0,230,231,187,0,0,0,0,185,230,231,0,0,230,231,0,0,
230,231,0,0,230,231,0,0,187,0,0,0,0,185,0,0,230,231,0,0,230,231,
0,0,230,231,0,0,230,231,219,0,0,0,0,217,230,231,0,0,230,231,0,0,
230,231,0,0,230,231,0,0,230,231,0,0,230,231,0,0,230,231,0,0,230,231,
0,0,230,231,0,0,230,231,0,0,230,231,0,0,230,231,0,0,230,231,0,0
1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,214,215,0,0,214,215,0,0,0,0,0,0,214,215,0,0,214,215,0,0,
214,215,0,0,214,215,0,0,0,0,0,0,0,0,0,0,214,215,0,0,214,215,
0,0,214,215,0,0,214,215,0,0,0,0,0,0,214,215,0,0,214,215,0,0,
214,215,0,0,214,215,0,0,0,0,0,0,0,0,0,0,214,215,0,0,214,215,
0,0,214,215,0,0,214,215,0,0,0,0,0,0,214,215,0,0,214,215,0,0,
214,215,0,0,214,215,0,0,0,0,0,0,0,0,0,0,214,215,0,0,214,215,
0,0,214,215,0,0,214,215,0,0,0,0,0,0,214,215,0,0,214,215,0,0,
214,215,0,0,214,215,0,0,0,0,0,0,0,0,0,0,214,215,0,0,214,215,
0,0,214,215,0,0,214,215,0,0,0,0,0,0,214,215,0,0,214,215,0,0,
214,215,0,0,214,215,0,0,0,0,0,0,0,0,0,0,214,215,0,0,214,215,
0,0,214,215,0,0,214,215,0,0,0,0,0,0,214,215,0,0,214,215,0,0,
214,215,0,0,214,215,0,0,0,0,0,0,0,0,0,0,214,215,0,0,214,215,
0,0,214,215,0,0,214,215,0,0,0,0,0,0,214,215,0,0,214,215,0,0,
214,215,0,0,214,215,0,0,0,0,0,0,0,0,0,0,214,215,0,0,214,215,
0,0,214,215,0,0,214,215,0,0,0,0,0,0,214,215,0,0,214,215,0,0,
214,215,0,0,214,215,0,0,214,215,0,0,214,215,0,0,214,215,0,0,214,215,
0,0,214,215,0,0,214,215,0,0,214,215,0,0,214,215,0,0,214,215,0,0,
214,215,0,0,214,215,0,0,214,215,0,0,214,215,0,0,214,215,0,0,214,215
